Date,Open,High,Low,Close*,Adj Close**,Volume,LogReturn,Volatility,SMA_20,EMA_20,RSI,ATR
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000,-0.0008628544411871787,0.008860681082266307,26947.1405,26684.412648052006,22.399443622489898,336.7935714285712
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,282530000,0.014169108215899423,0.009284802122918578,26911.646,26655.248586332767,24.164950204913637,349.60499999999985
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000,-0.0034462737773498665,0.008970057044663048,26859.4165,26620.219197158218,30.014207081803207,362.2371428571428
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000,-0.014985751051891115,0.009395793558152997,26786.2805,26551.28784504791,40.825961750764534,381.2078571428571
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000,0.014699261432326912,0.010172342789433126,26733.4945,26525.44233599573,53.57794863693028,412.32571428571435
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000,-0.030933701459463135,0.012061680064008476,26646.472999999998,26425.821161138992,61.6683705653319,453.2092857142857
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,332600000,0.003915881617532518,0.012148021126249194,26564.294,26345.208669601947,65.0566717164908,468.1835714285714
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000,0.011915719218292998,0.012605393831842318,26500.884499999996,26301.47546297319,69.60568209649776,486.2171428571432
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000,0.00960297104271698,0.012875154979820213,26449.078999999998,26285.695895070985,63.66527629660956,499.2035714285718
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000,-0.006654761198047944,0.012756419678683907,26379.741499999996,26254.90961934994,54.58273484436586,473.92285714285725
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000,0.009212725638007216,0.013026199046557005,26326.3795,26249.940131792802,56.74473278664555,450.99428571428587
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000,0.0018877149182346745,0.01303700440194118,26281.942499999997,26250.159166860154,67.69927847812183,447.82071428571464
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000,-0.024030697730263416,0.01392323093390848,26203.765,26190.991627159186,63.58172063335137,437.2121428571435
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000,0.010477172939933183,0.01422236137281846,26137.639000000003,26163.166710286885,55.229162929618305,436.10785714285754
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000,-0.004680258241793408,0.014224951091555332,26066.632999999998,26126.474642640515,58.76875689967704,414.6328571428577
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000,0.009966500840369975,0.014301790113570231,26025.2245,26117.86753381761,60.25499139222396,416.60428571428616
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000,0.01244902605401879,0.014466564579900278,26014.166,26141.14205440641,59.63338688526454,420.67714285714334
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000,0.0015551822665124263,0.014451414267033814,26010.0795,26166.107573034373,63.71749374303191,403.286428571429
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000,-0.010862747305722006,0.012998661249796605,26030.0935,26161.527804173955,66.25810247795843,391.23928571428587
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000,0.009050346023008506,0.012878423603958893,26046.390999999996,26179.99848949072,63.660552258570846,350.95428571428573
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000,0.014041473554547065,0.013214795974347798,26082.445,26232.20339525351,66.5825508077829,363.8642857142856
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000,0.0025897897749720426,0.012873664114645997,26103.4085,26286.037357610316,55.17172183139205,349.7371428571426
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000,0.0014189035730745004,0.012835342113355975,26130.811999999998,26338.368085456954,52.51951941402237,335.61857142857116
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000,0.0027507723187025846,0.01227071837841237,26181.4615,26392.754934461056,61.72032760094302,334.4942857142856
2019-09-11,26928.05,27137.04,26885.48,27137.04,27137.04,272590000,0.008422801549143686,0.012004010820434759,26224.318,26463.639226417145,51.198362319320495,330.6142857142856
2019-09-12,27197.32,27306.73,27105.01,27182.45,27182.45,250010000,0.001671960122543587,0.009250681559945219,26309.4695,26532.097395329798,47.1680118312865,324.32499999999993
2019-09-13,27216.67,27277.55,27193.95,27219.52,27219.52,255260000,0.001362818505926524,0.009258403739103572,26391.476000000002,26597.5662148222,50.32693624640058,273.03857142857123
2019-09-16,27146.06,27172.87,27032.56,27076.82,27076.82,220620000,-0.005256351664126074,0.009194573923731738,26451.016499999998,26643.209432458178,54.05927480655709,264.0821428571427
2019-09-17,27010.12,27110.8,26984.14,27110.8,27110.8,223580000,0.0012541611701707238,0.009031183981278185,26499.767,26687.741867462162,48.73573817840169,249.40285714285685
2019-09-18,27075.39,27161.93,26899.15,27147.08,27147.08,212860000,0.001337317470088588,0.008810042385691995,26558.999,26731.488356275288,48.10754876577398,239.30571428571395
2019-09-19,27186.05,27272.17,27064.21,27094.79,27094.79,212360000,-0.0019280314708234481,0.008696840835292943,26603.602000000003,26766.088512820497,45.62675973296537,227.53571428571377
2019-09-20,27102.18,27194.75,26926.68,26935.07,26935.07,497640000,-0.005912303502367348,0.008860106951971557,26637.7435,26782.181987789976,40.21404849642879,231.03857142857098
2019-09-23,26851.45,27011.07,26831.34,26949.99,26949.99,204240000,0.0005537713192221987,0.006573524389573771,26703.798,26798.16370323855,29.79551368779768,213.51499999999967
2019-09-24,27034.07,27079.68,26704.96,26807.77,26807.77,301750000,-0.0052911554277175225,0.006513393700764647,26749.245000000003,26799.078588644403,33.49289446293683,222.82857142857134
2019-09-25,26866.71,27016.56,26755.86,26970.71,26970.71,237220000,0.006059691482325522,0.006399272213423014,26808.885499999997,26815.424437344936,19.935192435806087,207.10500000000008
2019-09-26,27004.11,27015.07,26803.84,26891.12,26891.12,229180000,-0.0029553417672049027,0.006230518207660549,26851.6365,26822.63353855018,21.3156085978506,211.30142857142866
2019-09-27,26987.26,27012.54,26715.82,26820.25,26820.25,217780000,-0.002638921372799177,0.005744211899397434,26874.5365,26822.406534878734,25.64134364594382,222.59214285714293
2019-09-30,26852.33,26998.86,26852.33,26916.83,26916.83,222680000,0.003594542315673062,0.005775196547371589,26900.214,26831.399245842662,21.749739963377394,221.60857142857145
2019-10-01,26962.54,27046.21,26562.22,26573.04,26573.04,260110000,-0.012854573547365676,0.006002562502533223,26922.965000000004,26806.793603381455,41.24739351018224,238.2107142857141
2019-10-02,26425.86,26438.04,25974.12,26078.62,26078.62,309640000,-0.018781346432313075,0.0071257664877427355,26909.122500000005,26737.443736392743,40.71416995300091,266.5821428571427
2019-10-03,26039.02,26205.2,25743.46,26201.04,26201.04,241610000,0.00468328308770594,0.006387749448944247,26882.767,26686.357666260097,37.69855237013911,292.77071428571435
2019-10-04,26271.7,26590.74,26271.7,26573.72,26573.72,221310000,0.014123652863141697,0.007197791950344531,26871.579999999998,26675.630269473422,41.71915327505832,307.25214285714304
2019-10-07,26502.33,26655.84,26424.54,26478.02,26478.02,195200000,-0.003607802639630341,0.00721796358470521,26853.7055,26656.81024380929,51.50410049580583,314.7264285714287
2019-10-08,26276.59,26421.81,26139.8,26164.04,26164.04,244590000,-0.011929005943217915,0.007588611535056838,26816.435999999998,26609.87974439888,55.77242979088364,320.1150000000003
2019-10-09,26308.23,26424.31,26249.75,26346.01,26346.01,190060000,0.006930891455802208,0.007493663837078569,26776.884499999996,26584.749292551365,68.44722044475154,323.851428571429
2019-10-10,26317.35,26603.31,26314.51,26496.67,26496.67,217680000,0.005702224347067801,0.0076357033391862535,26742.595500000003,26576.360788498852,58.358914709080395,325.3321428571435
2019-10-11,26694.2,27013.97,26694.2,26816.59,26816.59,282080000,0.012001661128721504,0.008180476025966341,26722.449,26599.23976102277,59.06868933754835,349.4442857142866
2019-10-14,26766.43,26874.33,26749.18,26787.36,26787.36,178620000,-0.0010905913798200857,0.008112332115672128,26707.976000000002,26617.155974258698,56.54623727396055,331.61785714285804
2019-10-15,26811.2,27120.11,26811.2,27024.8,27024.8,245510000,0.008824828475053292,0.008372777008750968,26703.676,26655.979214805488,63.391182252176485,336.76428571428653
2019-10-16,26972.31,27058.34,26943.29,27001.98,27001.98,214660000,-0.0008447662939410787,0.008366469247727224,26696.421000000002,26688.9316705383,72.97248370745889,329.8942857142865
2019-10-17,27032.38,27112.16,26970.29,27025.88,27025.88,222540000,0.0008847287884053324,0.008360734181986062,26692.9755,26721.02198762989,80.72498755129232,318.8335714285721
2019-10-18,27004.49,27018.25,26770.13,26770.2,26770.2,288970000,-0.009505596883274849,0.008528515798188507,26684.732,26725.705607855616,81.80779801777618,324.34357142857203
2019-10-21,26852.67,26852.67,26747.62,26827.64,26827.64,241030000,0.0021433707772600375,0.008544352007852191,26678.614500000003,26735.413645202698,77.40473248445561,297.2764285714293
2019-10-22,26850.43,26946.64,26782.61,26788.1,26788.1,265510000,-0.0014749402756767138,0.008467586762749809,26677.631,26740.43139327863,83.42838117945283,266.2128571428576
2019-10-23,26835.24,26896.89,26745.0,26833.95,26833.95,247680000,0.0017101178031812421,0.00835791438585016,26670.792999999998,26749.337927252094,86.53589410214599,244.0807142857146
2019-10-24,26893.93,26931.78,26714.34,26805.53,26805.53,253590000,-0.0010596673442543486,0.008336390667574566,26666.5135,26754.689553228087,85.64696159274975,231.77642857142877
2019-10-25,26789.61,27015.37,26765.68,26958.06,26958.06,274610000,0.0056741154834533385,0.00841314526430392,26673.404,26774.058167206364,80.39454345030339,233.09000000000015
2019-10-28,27040.33,27167.88,27028.71,27090.72,27090.72,290770000,0.0049089088189036385,0.008445665021740047,26682.0985,26804.216436996234,71.0457552676935,223.91857142857148
2019-10-29,27061.07,27165.94,27039.76,27071.46,27071.46,269610000,-0.0007111974005408481,0.007865075498245479,26707.019500000002,26829.668204901354,67.45791829006134,214.3407142857143
2019-10-30,27110.71,27204.36,26999.64,27186.69,27186.69,231750000,0.004247478885269385,0.006371484332772331,26762.423,26863.670280625036,80.74594877396197,208.3349999999999
2019-10-31,27188.37,27188.37,26918.29,27046.23,27046.23,273830000,-0.005179891256451359,0.006538939238854385,26804.682500000003,26881.05692056551,81.4818411342008,190.67642857142815
2019-11-01,27142.95,27347.43,27142.95,27347.36,27347.36,270870000,0.011072373655600615,0.0062607319803433216,26843.364500000003,26925.466737654508,83.30640861378808,203.25142857142808
2019-11-04,27402.06,27517.58,27402.06,27462.11,27462.11,273030000,0.004187238725678574,0.006172295960195735,26892.569,26976.57561978265,73.10390259086861,191.64214285714246
2019-11-05,27500.23,27560.36,27453.55,27492.63,27492.63,286350000,0.001110732327649279,0.005265045287615045,26958.998499999998,27025.723655993825,77.25204225917383,191.05357142857116
2019-11-06,27502.74,27526.05,27407.81,27492.56,27492.56,237910000,-2.546140151498623e-06,0.005183958936509261,27016.326,27070.184260184888,64.67583789004978,189.36571428571395
2019-11-07,27590.16,27774.67,27590.16,27674.8,27674.8,259020000,0.006606829215697027,0.005220584765825691,27075.232500000002,27127.76671159585,63.594130226384436,191.24857142857087
2019-11-08,27686.2,27694.95,27578.97,27681.24,27681.24,221440000,0.00023267560429016427,0.004691107240289456,27118.465000000004,27180.478453348624,55.23996757894007,192.02928571428518
2019-11-11,27580.66,27714.39,27517.67,27691.49,27691.49,202350000,0.0003702183409441224,0.004658486689295063,27163.671500000004,27229.146219696373,51.528175740210074,194.36428571428536
2019-11-12,27701.59,27770.86,27635.32,27691.49,27691.49,213670000,0.0,0.004351956710908968,27197.006,27273.17896067767,44.039929897834426,193.1964285714283
2019-11-13,27622.04,27806.4,27587.2,27783.59,27783.59,278390000,0.003320412863503667,0.004347682231412343,27236.086499999998,27321.78953585122,51.5991323487872,193.32214285714275
2019-11-14,27757.2,27800.71,27676.97,27781.96,27781.96,303970000,-5.86694453836113e-05,0.004358975573729193,27273.890499999998,27365.61529434158,57.250932446104336,184.32571428571413
2019-11-15,27843.54,28004.89,27843.54,28004.89,28004.89,283720000,0.007992248591050456,0.0037762668616923762,27335.625,27426.498599642382,60.2783357093267,185.26214285714272
2019-11-18,27993.22,28040.97,27969.24,28036.22,28036.22,252320000,0.0011181078770200266,0.003784804078896218,27396.053999999996,27484.567304438344,51.94151037314085,181.37285714285696
2019-11-19,28079.76,28090.21,27894.52,27934.02,27934.02,245890000,-0.0036519448043893362,0.003924868436883963,27453.35,27527.372323063264,46.02751380086358,180.72785714285678
2019-11-20,27879.55,27897.28,27675.28,27821.09,27821.09,258140000,-0.0040509346832033844,0.004158978670131392,27502.707000000002,27555.345435152478,44.00645746278325,179.91785714285703
2019-11-21,27820.28,27828.33,27708.34,27766.29,27766.29,232020000,-0.001971671186980086,0.004196883069863929,27550.745000000003,27575.435393709384,42.981614063885466,166.97428571428568
2019-11-22,27831.23,27898.46,27773.98,27875.62,27875.62,214780000,0.003929776698890401,0.004128850638543539,27596.623,27604.0244038323,43.31468266373906,164.25642857142833
2019-11-25,27917.77,28068.69,27917.77,28066.47,28066.47,248420000,0.006823153744334394,0.004228777122055854,27645.410500000005,27648.06684156256,40.05929543076387,170.41785714285677
2019-11-26,28080.75,28146.02,28042.21,28121.68,28121.68,324050000,0.0019651836826154153,0.004188306690600493,27697.921500000004,27693.172856651836,43.14957495009315,169.38714285714272
2019-11-27,28156.47,28174.97,28075.23,28164.0,28164.0,198210000,0.001503757544540754,0.004152253482763325,27746.787,27738.01353697071,39.923365310398054,156.3607142857145
2019-11-29,28103.16,28119.51,28042.53,28051.41,28051.41,120630000,-0.004005668571864714,0.004056061933537786,27797.046000000002,27767.860819163976,46.3124570295637,156.75285714285747
2019-12-02,28109.74,28109.84,27782.35,27783.04,27783.04,236610000,-0.009613135500485896,0.004208297501873187,27818.830000000005,27769.306455434074,41.41184467362637,166.09357142857178
2019-12-03,27501.98,27524.74,27325.13,27502.81,27502.81,275350000,-0.010137581314035034,0.004779917564090375,27820.865,27743.92584063083,39.91510269069219,189.1200000000003
2019-12-04,27634.63,27727.45,27612.08,27649.78,27649.78,218200000,0.005329590065827202,0.004919139328037787,27828.722500000003,27734.95957009456,32.37820146362175,189.50857142857163
2019-12-05,27736.05,27745.2,27562.8,27677.79,27677.79,208600000,0.0010125151852126593,0.0049212525201293746,27837.983999999997,27729.514849133175,23.32603954934028,193.69857142857185
2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,223310000,0.012111936203211817,0.005419228400636384,27854.997000000003,27756.709625406205,23.425955878798675,203.35071428571453
2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,217000000,-0.003771507059946751,0.005507192645673029,27866.414999999997,27771.270613462755,29.565078649997986,206.00714285714326
2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,213250000,-0.0009994387055449942,0.005516232243897875,27875.926499999994,27781.78960265678,39.5387821674519,202.38785714285768
2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,213510000,0.0010603477915871499,0.005517864469457337,27886.916999999998,27794.123926213277,37.350578426798904,192.74214285714334
2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000,0.007877871028762829,0.0057348591602090805,27904.340000000004,27826.307361812014,31.56344527403877,210.24857142857192
2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,250660000,0.00011836332328983492,0.00573388786249461,27922.011000000006,27855.742851163253,37.587220760405174,219.55142857142917
2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000,0.003566004686796442,0.005516138533547474,27933.560999999998,27891.94734152866,36.00980809768776,220.19714285714352
2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000,0.0011068430179401359,0.005516063078216477,27945.108,27927.68188043069,49.58721659646906,220.50142857142913
2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000,-0.0009867902583265721,0.00544449329873521,27960.371000000003,27957.357891818243,52.069610426272625,219.3750000000005
2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000,0.00486363175656335,0.0054133854859232415,27988.164499999995,27997.319997359362,43.96021807565121,220.85571428571478
2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000,0.0027495066329828927,0.0053803146912003285,28022.604500000005,28040.917140467995,43.67763355878844,214.01214285714326
2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,223530000,0.0033834699199034855,0.005367232102436911,28056.4,28089.5469366139,48.26504388304327,190.40428571428623
2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,86150000,-0.0012644792069733432,0.005223861309942935,28078.849,28130.10913312686,45.18838554563482,179.61500000000055
2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000,0.0037082947325176776,0.00525886221109049,28103.834500000004,28176.89778711478,46.75311778049576,174.34714285714315
2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,182280000,0.0008336440627274466,0.005256817793128401,28127.8975,28221.503712151465,53.22692309528692,155.39142857142906
2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,181600000,-0.006413201358507815,0.00539942334410686,28148.433999999997,28244.421453851326,58.03967709549498,164.44785714285743
2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000,0.0026771673401076454,0.004830053433694241,28186.203999999998,28272.4232201512,50.11160876407216,166.29357142857148
2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,251820000,0.011509476743264524,0.00453904607750781,28254.5035,28329.221008708228,58.4588003747899,181.3407142857143
2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000,-0.008135872010603623,0.005054696938587161,28303.758499999996,28358.331388831255,62.749447647668156,181.5807142857141
2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,252760000,0.0023893307047792647,0.005053494199371103,28355.038,28391.193161323517,54.31262659036826,183.50785714285692
2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,258900000,-0.004178960281796521,0.004599697289967733,28383.469,28409.525241197465,55.410592416879645,178.93571428571417
2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,291750000,0.005631044465377425,0.004566225424322084,28425.2435,28441.483789654852,49.16518951308445,195.76428571428576
2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,275060000,0.007341547539327909,0.004707082751992869,28479.002500000002,28490.57104778296,47.58039935914978,207.117857142857
2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,237830000,-0.004608123636585214,0.0049253787029684215,28524.626,28522.30428132744,58.848294715700064,212.67285714285703
2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,249830000,0.002885116053013542,0.00471283517761566,28563.375999999997,28558.946730724827,63.02824993794768,202.58714285714268
2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,287440000,0.0011278082303572275,0.004704249011477421,28603.5905,28595.206089703413,58.624119738768684,206.4792857142854
2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,260270000,0.0031240381392619973,0.004694612688648412,28643.307,28636.635985922137,59.877939943567426,217.6685714285712
2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000,0.009169610328897787,0.005005185134611631,28694.831,28699.588749167648,63.54723780662603,229.20071428571413
2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,321820000,0.0017208415292312255,0.004962552647018001,28750.271999999997,28761.351725437395,60.38452123990296,228.55999999999975
2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000,-0.005194724594018907,0.005155079327251993,28791.226000000002,28802.750608729075,62.44356873433639,226.1257142857139
2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000,-0.0003346904256169864,0.005159431219946935,28827.784999999996,28839.27626504059,72.15214169181398,224.48857142857145
2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000,-0.0008973996580747312,0.005155871379726621,28858.213,28869.829954084344,55.54347890120123,216.5692857142858
2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000,-0.005859364221653549,0.005362862574469739,28881.926999999996,28881.249006076312,47.16075931244651,222.072142857143
2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000,-0.015782189992541093,0.006468256164716151,28877.6475,28848.34910073571,52.90503484392396,240.6342857142858
2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,330140000,0.006533533898691526,0.006637228117582817,28881.527000000002,28836.39680542755,49.13270043133725,251.30071428571424
2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,302290000,0.00040377811549107545,0.006455799041205944,28895.142500000005,28826.68758586302,48.9636076219481,242.5664285714286
2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000,0.004340397782624949,0.006496230779087395,28911.192499999997,28829.806863399874,53.688568311727586,253.06857142857163
2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000,-0.021130262995670127,0.007605675853907967,28880.554000000004,28775.161447837978,57.95188251835655,286.6357142857144
2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,307910000,0.00507556886154601,0.007533316233918414,28868.8005,28739.41369090103,55.65190517197402,306.9128571428573
2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000,0.014257827605617135,0.008203283113202401,28874.013,28745.91048224379,58.4582562511189,329.99714285714305
2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000,0.016634897952406264,0.008910764216756666,28909.371499999997,28797.809483934856,53.956729027323355,349.35571428571427
2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000,0.0030311616983981775,0.00886188731633836,28941.105499999998,28853.23429498868,52.79785628375352,341.57142857142856
2020-02-07,29286.92,29286.92,29056.98,29102.51,29102.51,252860000,-0.009481917507066118,0.009034222278514439,28948.386,28876.97483832309,54.22380793102165,358.64857142857153
2020-02-10,28995.66,29278.07,28995.66,29276.82,29276.82,250510000,0.00597165188432292,0.009044477217050472,28971.038500000002,28915.05532991137,53.20999848047406,364.41857142857174
2020-02-11,29390.71,29415.39,29210.47,29276.34,29276.34,279540000,-1.6395357654839072e-05,0.009032191945122189,28989.503000000004,28949.463393729337,44.42539367414163,368.48857142857145
2020-02-12,29406.75,29568.57,29406.75,29551.42,29551.42,309530000,0.009352115563099957,0.009240635120839568,29020.090500000002,29006.79259432654,55.50770831978151,373.3985714285713
2020-02-13,29436.03,29535.4,29345.93,29423.31,29423.31,291150000,-0.004344579500753946,0.009302934928506285,29039.745000000003,29046.460918676396,67.60852125857923,356.25642857142833
2020-02-14,29440.47,29463.04,29283.18,29398.08,29398.08,231000000,-0.0008578512526565025,0.00908863031690075,29044.767,29079.948450231026,71.07367298285845,329.8707142857142
2020-02-18,29282.78,29330.16,29116.81,29232.19,29232.19,256600000,-0.005658866748794352,0.009171824484785943,29038.971500000003,29094.44764544712,68.57085477792785,329.4307142857142
2020-02-19,29312.7,29409.09,29274.38,29348.03,29348.03,240640000,0.003954923726534964,0.009137592037224463,29046.571000000004,29118.598345880724,72.37784469210743,326.25285714285695
2020-02-20,29296.25,29368.45,28959.65,29219.98,29219.98,287780000,-0.004372701207767548,0.009195840222088322,29048.2565,29128.253741511133,76.67630116356811,327.59928571428543
2020-02-21,29146.53,29146.53,28892.7,28992.41,28992.41,311210000,-0.007818650266818715,0.009362399013711237,29039.872500000005,29115.316242319597,59.82170990442188,301.69714285714247
2020-02-24,28402.93,28402.93,27912.44,27960.8,27960.8,452580000,-0.03623054233322789,0.01231199798831709,28988.426,29005.362314479637,60.81252419021187,352.0978571428568
2020-02-25,28037.65,28149.2,26997.62,27081.36,27081.36,513270000,-0.03195786091083098,0.013728206709915852,28915.703999999998,28822.12399881491,54.401707236758796,398.2771428571427
2020-02-26,27159.46,27542.78,26890.97,26957.59,26957.59,472450000,-0.00458077799170857,0.013562305421548938,28827.441000000003,28644.54933226111,56.449260125634055,409.03071428571405
2020-02-27,26526.0,26775.31,25752.82,25766.64,25766.64,664980000,-0.04518425836115387,0.01645275689005266,28679.050499999994,28370.462729188625,52.58550317624018,483.57714285714275
2020-02-28,25270.83,25494.24,24681.01,25409.36,25409.36,915990000,-0.013963021915283608,0.01638839507121811,28506.546500000004,28088.452945456374,50.634283855578516,538.0657142857142
2020-03-02,25590.51,26706.17,25391.96,26703.32,26703.32,637200000,0.049670292164748414,0.020228242048282254,28428.911,27956.535522079575,47.09802437022353,611.7657142857141
2020-03-03,26762.47,27084.59,25706.28,25917.41,25917.41,647080000,-0.029872958593398762,0.021004373607418077,28304.791000000005,27762.33309140533,44.37078320001986,695.5792857142858
2020-03-04,26383.68,27102.34,26286.31,27090.86,27090.86,457590000,0.044281457972907015,0.02336168718048518,28218.952500000003,27698.38327317625,46.35150398287953,759.3435714285715
2020-03-05,26671.92,26671.92,25943.33,26121.28,26121.28,477370000,-0.036446093823130125,0.024011146816055418,28060.474000000006,27548.182961445174,39.15835157809081,826.632142857143
2020-03-06,25457.21,25994.38,25226.62,25864.78,25864.78,599780000,-0.009868110085107457,0.023936661603658756,27884.7245,27387.858869878968,35.58311657408237,877.6892857142858
2020-03-09,24992.36,24992.36,23706.07,23851.02,23851.02,750430000,-0.08105521400116461,0.029198232748117822,27622.15,27051.01707274764,36.2979300416001,1011.7921428571428
2020-03-10,24453.0,25020.99,23690.34,25018.16,25018.16,654860000,0.047774977451961485,0.031780071992413984,27409.216999999997,26857.411637247867,35.115606936416185,1094.202857142857
2020-03-11,24604.63,24604.63,23328.32,23553.22,23553.22,663960000,-0.06033941969079734,0.0337951616222012,27123.060999999998,26542.726719414735,15.665567775715402,1185.7057142857143
2020-03-12,22184.71,22837.95,21154.46,21200.62,21200.62,908260000,-0.10523211494326648,0.03942855048899586,26705.521,26033.954650899046,26.008575982758032,1333.6685714285718
2020-03-13,21973.82,23189.76,21285.37,23185.62,23185.62,843080000,0.08950183238017509,0.04600091455341292,26393.6365,25762.684684146756,38.58605619803389,1398.609285714286
2020-03-16,20917.53,21768.28,20116.46,20188.52,20188.52,770130000,-0.13841813289127217,0.05387161091405976,25933.158499999998,25231.81185708516,49.35166256826565,1535.5792857142858
2020-03-17,20487.05,21379.35,19882.26,21237.38,21237.38,793060000,0.0506487105772556,0.056022422814968435,25533.417999999998,24851.389775458003,49.98849643389435,1595.956428571429
2020-03-18,20188.69,20489.33,18917.46,19898.92,19898.92,871360000,-0.06509737769858967,0.05685117575256997,25060.9625,24379.725987319147,62.35295187185227,1675.6100000000004
2020-03-19,19830.01,20442.63,19177.13,20087.19,20087.19,780300000,0.009416839560742287,0.057126324759929084,24604.322999999997,23970.913036145892,65.78479893580972,1688.4578571428574
2020-03-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000,-0.046528146886570504,0.057392013515299434,24113.4015,23514.062270798666,69.97723515935384,1697.2278571428574
2020-03-23,19028.36,19121.01,18213.65,18591.93,18591.93,787970000,-0.03082653597291917,0.05732760374022194,23644.958000000002,23045.28776881784,69.37668013167902,1667.3721428571428
2020-03-24,19722.19,20737.7,19649.25,20704.91,20704.91,799340000,0.10764325460977037,0.06396164802933679,23326.1355,22822.394647978046,59.289176090468395,1736.0035714285714
2020-03-25,21050.34,22019.93,20538.34,21200.55,21200.55,796320000,0.023656254525726856,0.06447668589880241,23038.283499999998,22667.93325293252,62.02511309891023,1759.865
2020-03-26,21468.38,22595.06,21427.1,22552.17,22552.17,705180000,0.0618041671798207,0.06599987847374392,22877.559999999998,22656.90818122466,65.9882934578042,1795.5685714285717
2020-03-27,21898.47,22327.57,21469.27,21636.78,21636.78,588830000,-0.04143664753206432,0.0664442388839948,22688.931,22559.75311634612,73.57421529465432,1718.7250000000001
